id;time_from;time_to;tag
8339579;2022-04-02 19:23:19 +02:00;2022-04-02 19:23:59 +02:00;MICROSTOP
8339580;2022-04-02 19:23:59 +02:00;2022-04-02 19:24:30 +02:00;RUN
8339581;2022-04-02 19:24:30 +02:00;2022-04-02 19:24:40 +02:00;MICROSTOP
8339582;2022-04-02 19:24:40 +02:00;2022-04-02 19:25:00 +02:00;RUN
8339583;2022-04-02 19:25:00 +02:00;2022-04-02 19:25:10 +02:00;MICROSTOP
8339584;2022-04-02 19:25:10 +02:00;2022-04-02 19:25:40 +02:00;RUN
8339585;2022-04-02 19:25:40 +02:00;2022-04-02 19:25:50 +02:00;MICROSTOP
8339586;2022-04-02 19:25:50 +02:00;2022-04-02 19:26:10 +02:00;RUN
8339587;2022-04-02 19:26:10 +02:00;2022-04-02 19:26:20 +02:00;MICROSTOP
8339588;2022-04-02 19:26:20 +02:00;2022-04-02 19:26:50 +02:00;RUN
8339589;2022-04-02 19:26:50 +02:00;2022-04-02 19:27:30 +02:00;MICROSTOP
8339590;2022-04-02 19:27:30 +02:00;2022-04-02 19:28:01 +02:00;RUN
8339592;2022-04-02 19:29:52 +02:00;2022-04-02 19:30:22 +02:00;RUN
8339593;2022-04-02 19:30:22 +02:00;2022-04-02 19:30:32 +02:00;MICROSTOP
8339594;2022-04-02 19:30:32 +02:00;2022-04-02 19:30:52 +02:00;RUN
8339595;2022-04-02 19:30:52 +02:00;2022-04-02 19:31:02 +02:00;MICROSTOP
8339596;2022-04-02 19:31:02 +02:00;2022-04-02 19:31:32 +02:00;RUN
8339597;2022-04-02 19:31:32 +02:00;2022-04-02 19:32:12 +02:00;MICROSTOP
8339598;2022-04-02 19:32:12 +02:00;2022-04-02 19:32:42 +02:00;RUN
8339599;2022-04-02 19:32:42 +02:00;2022-04-02 19:32:52 +02:00;MICROSTOP
8339600;2022-04-02 19:32:52 +02:00;2022-04-02 19:33:12 +02:00;RUN
8339601;2022-04-02 19:33:12 +02:00;2022-04-02 19:33:22 +02:00;MICROSTOP
8339602;2022-04-02 19:33:22 +02:00;2022-04-02 19:33:52 +02:00;RUN
8339603;2022-04-02 19:33:52 +02:00;2022-04-02 19:34:03 +02:00;MICROSTOP
8339604;2022-04-02 19:34:03 +02:00;2022-04-02 19:34:23 +02:00;RUN
8339605;2022-04-02 19:34:23 +02:00;2022-04-02 19:34:33 +02:00;MICROSTOP
8339606;2022-04-02 19:34:33 +02:00;2022-04-02 19:35:04 +02:00;RUN
8339607;2022-04-02 19:35:04 +02:00;2022-04-02 19:35:44 +02:00;MICROSTOP
8339608;2022-04-02 19:35:44 +02:00;2022-04-02 19:36:14 +02:00;RUN
8339609;2022-04-02 19:36:14 +02:00;2022-04-02 19:36:24 +02:00;MICROSTOP
8339610;2022-04-02 19:36:24 +02:00;2022-04-02 19:36:44 +02:00;RUN
8339611;2022-04-02 19:36:44 +02:00;2022-04-02 19:36:54 +02:00;MICROSTOP
8339612;2022-04-02 19:36:54 +02:00;2022-04-02 19:37:24 +02:00;RUN
8339613;2022-04-02 19:37:24 +02:00;2022-04-02 19:37:35 +02:00;MICROSTOP
8339614;2022-04-02 19:37:35 +02:00;2022-04-02 19:37:55 +02:00;RUN
8339615;2022-04-02 19:37:55 +02:00;2022-04-02 19:38:05 +02:00;MICROSTOP
8339616;2022-04-02 19:38:05 +02:00;2022-04-02 19:38:25 +02:00;RUN
8339617;2022-04-02 19:38:25 +02:00;2022-04-02 19:38:45 +02:00;MICROSTOP
8339618;2022-04-02 19:38:45 +02:00;2022-04-02 19:39:05 +02:00;RUN
8339619;2022-04-02 19:39:05 +02:00;2022-04-02 19:39:15 +02:00;MICROSTOP
8339620;2022-04-02 19:39:15 +02:00;2022-04-02 19:39:45 +02:00;RUN
8339621;2022-04-02 19:39:45 +02:00;2022-04-02 19:39:55 +02:00;MICROSTOP
8339622;2022-04-02 19:39:55 +02:00;2022-04-02 19:40:15 +02:00;RUN
8339623;2022-04-02 19:40:15 +02:00;2022-04-02 19:40:25 +02:00;MICROSTOP
8339624;2022-04-02 19:40:25 +02:00;2022-04-02 19:40:55 +02:00;RUN
8339625;2022-04-02 19:40:55 +02:00;2022-04-02 19:41:05 +02:00;MICROSTOP
8339626;2022-04-02 19:41:05 +02:00;2022-04-02 19:41:25 +02:00;RUN
8339627;2022-04-02 19:41:25 +02:00;2022-04-02 19:42:15 +02:00;MICROSTOP
8339628;2022-04-02 19:42:15 +02:00;2022-04-02 19:42:36 +02:00;RUN
8339629;2022-04-02 19:42:36 +02:00;2022-04-02 19:42:46 +02:00;MICROSTOP
8339630;2022-04-02 19:42:46 +02:00;2022-04-02 19:43:16 +02:00;RUN
8339631;2022-04-02 19:43:16 +02:00;2022-04-02 19:43:26 +02:00;MICROSTOP
8339632;2022-04-02 19:43:26 +02:00;2022-04-02 19:43:46 +02:00;RUN
8339633;2022-04-02 19:43:46 +02:00;2022-04-02 19:43:56 +02:00;MICROSTOP
8339634;2022-04-02 19:43:56 +02:00;2022-04-02 19:44:26 +02:00;RUN
8339635;2022-04-02 19:44:26 +02:00;2022-04-02 19:44:36 +02:00;MICROSTOP
8339636;2022-04-02 19:44:36 +02:00;2022-04-02 19:44:56 +02:00;RUN
8339637;2022-04-02 19:44:56 +02:00;2022-04-02 19:45:16 +02:00;MICROSTOP
8339638;2022-04-02 19:45:16 +02:00;2022-04-02 19:45:36 +02:00;RUN
8339639;2022-04-02 19:45:36 +02:00;2022-04-02 19:45:46 +02:00;MICROSTOP
8339640;2022-04-02 19:45:46 +02:00;2022-04-02 19:46:06 +02:00;RUN
8339641;2022-04-02 19:46:06 +02:00;2022-04-02 19:46:16 +02:00;MICROSTOP
8339642;2022-04-02 19:46:16 +02:00;2022-04-02 19:46:47 +02:00;RUN
8339643;2022-04-02 19:46:47 +02:00;2022-04-02 19:46:57 +02:00;MICROSTOP
8339644;2022-04-02 19:46:57 +02:00;2022-04-02 19:47:17 +02:00;RUN
8339645;2022-04-02 19:47:17 +02:00;2022-04-02 19:47:27 +02:00;MICROSTOP
8339646;2022-04-02 19:47:27 +02:00;2022-04-02 19:47:57 +02:00;RUN
8339647;2022-04-02 19:47:57 +02:00;2022-04-02 19:48:37 +02:00;MICROSTOP
8339648;2022-04-02 19:48:37 +02:00;2022-04-02 19:49:08 +02:00;RUN
8339649;2022-04-02 19:49:08 +02:00;2022-04-02 19:49:18 +02:00;MICROSTOP
8339650;2022-04-02 19:49:18 +02:00;2022-04-02 19:49:38 +02:00;RUN
8339651;2022-04-02 19:49:38 +02:00;2022-04-02 19:49:48 +02:00;MICROSTOP
8339652;2022-04-02 19:49:48 +02:00;2022-04-02 19:50:18 +02:00;RUN
8339653;2022-04-02 19:50:18 +02:00;2022-04-02 19:50:28 +02:00;MICROSTOP
8339654;2022-04-02 19:50:28 +02:00;2022-04-02 19:50:48 +02:00;RUN
8339656;2022-04-02 19:53:59 +02:00;2022-04-02 19:54:19 +02:00;RUN
8339657;2022-04-02 19:54:19 +02:00;2022-04-02 19:54:29 +02:00;MICROSTOP
8339658;2022-04-02 19:54:29 +02:00;2022-04-02 19:54:59 +02:00;RUN
8339659;2022-04-02 19:54:59 +02:00;2022-04-02 19:55:09 +02:00;MICROSTOP
8339660;2022-04-02 19:55:09 +02:00;2022-04-02 19:55:29 +02:00;RUN
8339661;2022-04-02 19:55:29 +02:00;2022-04-02 19:55:39 +02:00;MICROSTOP
8339662;2022-04-02 19:55:39 +02:00;2022-04-02 19:56:09 +02:00;RUN
8339663;2022-04-02 19:56:09 +02:00;2022-04-02 19:56:19 +02:00;MICROSTOP
8339664;2022-04-02 19:56:19 +02:00;2022-04-02 19:56:39 +02:00;RUN
8339665;2022-04-02 19:56:39 +02:00;2022-04-02 19:57:00 +02:00;MICROSTOP
8339666;2022-04-02 19:57:00 +02:00;2022-04-02 19:57:20 +02:00;RUN
8339667;2022-04-02 19:57:20 +02:00;2022-04-02 19:57:30 +02:00;MICROSTOP
8339668;2022-04-02 19:57:30 +02:00;2022-04-02 19:57:50 +02:00;RUN
8339669;2022-04-02 19:57:50 +02:00;2022-04-02 19:58:00 +02:00;MICROSTOP
8339670;2022-04-02 19:58:00 +02:00;2022-04-02 19:58:30 +02:00;RUN
8339671;2022-04-02 19:58:30 +02:00;2022-04-02 19:58:40 +02:00;MICROSTOP
8339672;2022-04-02 19:58:40 +02:00;2022-04-02 19:59:14 +02:00;RUN
8339674;2022-04-02 20:02:31 +02:00;2022-04-02 20:09:07 +02:00;RUN
8339675;2022-04-02 20:09:07 +02:00;2022-04-02 20:09:17 +02:00;MICROSTOP
8339676;2022-04-02 20:09:17 +02:00;2022-04-02 20:09:37 +02:00;RUN
8339677;2022-04-02 20:09:37 +02:00;2022-04-02 20:09:47 +02:00;MICROSTOP
8339678;2022-04-02 20:09:47 +02:00;2022-04-02 20:10:17 +02:00;RUN
8339679;2022-04-02 20:10:17 +02:00;2022-04-02 20:10:27 +02:00;MICROSTOP
8339680;2022-04-02 20:10:27 +02:00;2022-04-02 20:10:47 +02:00;RUN
8339681;2022-04-02 20:10:47 +02:00;2022-04-02 20:10:57 +02:00;MICROSTOP
8339682;2022-04-02 20:10:57 +02:00;2022-04-02 20:11:28 +02:00;RUN
8339683;2022-04-02 20:11:28 +02:00;2022-04-02 20:12:08 +02:00;MICROSTOP
8339684;2022-04-02 20:12:08 +02:00;2022-04-02 20:12:28 +02:00;RUN
8339685;2022-04-02 20:12:28 +02:00;2022-04-02 20:12:38 +02:00;MICROSTOP
8339686;2022-04-02 20:12:38 +02:00;2022-04-02 20:13:08 +02:00;RUN
8339687;2022-04-02 20:13:08 +02:00;2022-04-02 20:13:18 +02:00;MICROSTOP
8339688;2022-04-02 20:13:18 +02:00;2022-04-02 20:13:38 +02:00;RUN
8339689;2022-04-02 20:13:38 +02:00;2022-04-02 20:13:48 +02:00;MICROSTOP
8339690;2022-04-02 20:13:48 +02:00;2022-04-02 20:14:18 +02:00;RUN
8339691;2022-04-02 20:14:18 +02:00;2022-04-02 20:14:28 +02:00;MICROSTOP
8339692;2022-04-02 20:14:28 +02:00;2022-04-02 20:14:48 +02:00;RUN
8339694;2022-04-02 20:21:00 +02:00;2022-04-02 20:23:01 +02:00;RUN
8339696;2022-04-02 20:29:03 +02:00;2022-04-02 20:30:34 +02:00;RUN
8339697;2022-04-02 20:30:34 +02:00;2022-04-02 20:30:44 +02:00;MICROSTOP
8339698;2022-04-02 20:30:44 +02:00;2022-04-02 20:31:34 +02:00;RUN
8339699;2022-04-02 20:31:34 +02:00;2022-04-02 20:31:44 +02:00;MICROSTOP
8339700;2022-04-02 20:31:44 +02:00;2022-04-02 20:32:14 +02:00;RUN
8339701;2022-04-02 20:32:14 +02:00;2022-04-02 20:32:24 +02:00;MICROSTOP
8339702;2022-04-02 20:32:24 +02:00;2022-04-02 20:32:44 +02:00;RUN
8339703;2022-04-02 20:32:44 +02:00;2022-04-02 20:32:54 +02:00;MICROSTOP
8339704;2022-04-02 20:32:54 +02:00;2022-04-02 20:33:24 +02:00;RUN
8339705;2022-04-02 20:33:24 +02:00;2022-04-02 20:34:04 +02:00;MICROSTOP
8339706;2022-04-02 20:34:04 +02:00;2022-04-02 20:34:35 +02:00;RUN
8339707;2022-04-02 20:34:35 +02:00;2022-04-02 20:34:45 +02:00;MICROSTOP
8339708;2022-04-02 20:34:45 +02:00;2022-04-02 20:35:05 +02:00;RUN
8339709;2022-04-02 20:35:05 +02:00;2022-04-02 20:35:15 +02:00;MICROSTOP
8339710;2022-04-02 20:35:15 +02:00;2022-04-02 20:35:45 +02:00;RUN
8339711;2022-04-02 20:35:45 +02:00;2022-04-02 20:35:55 +02:00;MICROSTOP
8339712;2022-04-02 20:35:55 +02:00;2022-04-02 20:36:15 +02:00;RUN
8339713;2022-04-02 20:36:15 +02:00;2022-04-02 20:36:25 +02:00;MICROSTOP
8339714;2022-04-02 20:36:25 +02:00;2022-04-02 20:36:45 +02:00;RUN
8339715;2022-04-02 20:36:45 +02:00;2022-04-02 20:37:06 +02:00;MICROSTOP
8339716;2022-04-02 20:37:06 +02:00;2022-04-02 20:37:26 +02:00;RUN
8339717;2022-04-02 20:37:26 +02:00;2022-04-02 20:37:36 +02:00;MICROSTOP
8339718;2022-04-02 20:37:36 +02:00;2022-04-02 20:38:06 +02:00;RUN
8339719;2022-04-02 20:38:06 +02:00;2022-04-02 20:38:16 +02:00;MICROSTOP
8339720;2022-04-02 20:38:16 +02:00;2022-04-02 20:38:36 +02:00;RUN
8339721;2022-04-02 20:38:36 +02:00;2022-04-02 20:38:46 +02:00;MICROSTOP
8339722;2022-04-02 20:38:46 +02:00;2022-04-02 20:39:16 +02:00;RUN
8339723;2022-04-02 20:39:16 +02:00;2022-04-02 20:39:26 +02:00;MICROSTOP
8339724;2022-04-02 20:39:26 +02:00;2022-04-02 20:39:46 +02:00;RUN
8339725;2022-04-02 20:39:46 +02:00;2022-04-02 20:40:06 +02:00;MICROSTOP
8339726;2022-04-02 20:40:06 +02:00;2022-04-02 20:40:26 +02:00;RUN
8339727;2022-04-02 20:40:26 +02:00;2022-04-02 20:40:36 +02:00;MICROSTOP
8339728;2022-04-02 20:40:36 +02:00;2022-04-02 20:40:57 +02:00;RUN
8339729;2022-04-02 20:40:57 +02:00;2022-04-02 20:41:07 +02:00;MICROSTOP
8339730;2022-04-02 20:41:07 +02:00;2022-04-02 20:41:37 +02:00;RUN
8339731;2022-04-02 20:41:37 +02:00;2022-04-02 20:41:47 +02:00;MICROSTOP
8339732;2022-04-02 20:41:47 +02:00;2022-04-02 20:42:08 +02:00;RUN
8339733;2022-04-02 20:42:08 +02:00;2022-04-02 20:42:18 +02:00;MICROSTOP
8339734;2022-04-02 20:42:18 +02:00;2022-04-02 20:42:48 +02:00;RUN
8339735;2022-04-02 20:42:48 +02:00;2022-04-02 20:43:28 +02:00;MICROSTOP
8339736;2022-04-02 20:43:28 +02:00;2022-04-02 20:43:58 +02:00;RUN
8339737;2022-04-02 20:43:58 +02:00;2022-04-02 20:44:08 +02:00;MICROSTOP
8339738;2022-04-02 20:44:08 +02:00;2022-04-02 20:44:28 +02:00;RUN
8339739;2022-04-02 20:44:28 +02:00;2022-04-02 20:44:38 +02:00;MICROSTOP
8339740;2022-04-02 20:44:38 +02:00;2022-04-02 20:45:08 +02:00;RUN
8339741;2022-04-02 20:45:08 +02:00;2022-04-02 20:45:18 +02:00;MICROSTOP
8339742;2022-04-02 20:45:18 +02:00;2022-04-02 20:45:38 +02:00;RUN
8339743;2022-04-02 20:45:38 +02:00;2022-04-02 20:45:48 +02:00;MICROSTOP
8339744;2022-04-02 20:45:48 +02:00;2022-04-02 20:46:19 +02:00;RUN
8339745;2022-04-02 20:46:19 +02:00;2022-04-02 20:46:59 +02:00;MICROSTOP
8339746;2022-04-02 20:46:59 +02:00;2022-04-02 20:47:29 +02:00;RUN
8339747;2022-04-02 20:47:29 +02:00;2022-04-02 20:47:39 +02:00;MICROSTOP
8339748;2022-04-02 20:47:39 +02:00;2022-04-02 20:47:59 +02:00;RUN
8339749;2022-04-02 20:47:59 +02:00;2022-04-02 20:48:09 +02:00;MICROSTOP
8339750;2022-04-02 20:48:09 +02:00;2022-04-02 20:48:39 +02:00;RUN
8339751;2022-04-02 20:48:39 +02:00;2022-04-02 20:48:49 +02:00;MICROSTOP
8339752;2022-04-02 20:48:49 +02:00;2022-04-02 20:49:09 +02:00;RUN
8339753;2022-04-02 20:49:09 +02:00;2022-04-02 20:49:19 +02:00;MICROSTOP
8339754;2022-04-02 20:49:19 +02:00;2022-04-02 20:49:40 +02:00;RUN
8339755;2022-04-02 20:49:40 +02:00;2022-04-02 20:50:00 +02:00;MICROSTOP
8339756;2022-04-02 20:50:00 +02:00;2022-04-02 20:50:20 +02:00;RUN
8339757;2022-04-02 20:50:20 +02:00;2022-04-02 20:50:30 +02:00;MICROSTOP
8339758;2022-04-02 20:50:30 +02:00;2022-04-02 20:51:00 +02:00;RUN
8339759;2022-04-02 20:51:00 +02:00;2022-04-02 20:51:10 +02:00;MICROSTOP
8339760;2022-04-02 20:51:10 +02:00;2022-04-02 20:51:31 +02:00;RUN
8339761;2022-04-02 20:51:31 +02:00;2022-04-02 20:51:41 +02:00;MICROSTOP
8339762;2022-04-02 20:51:41 +02:00;2022-04-02 20:52:11 +02:00;RUN
8339763;2022-04-02 20:52:11 +02:00;2022-04-02 20:52:21 +02:00;MICROSTOP
8339764;2022-04-02 20:52:21 +02:00;2022-04-02 20:52:41 +02:00;RUN
8339765;2022-04-02 20:52:41 +02:00;2022-04-02 20:52:51 +02:00;MICROSTOP
8339766;2022-04-02 20:52:51 +02:00;2022-04-02 20:53:11 +02:00;RUN
8339767;2022-04-02 20:53:11 +02:00;2022-04-02 20:53:31 +02:00;MICROSTOP
8339768;2022-04-02 20:53:31 +02:00;2022-04-02 20:53:52 +02:00;RUN
8339769;2022-04-02 20:53:52 +02:00;2022-04-02 20:54:02 +02:00;MICROSTOP
8339770;2022-04-02 20:54:02 +02:00;2022-04-02 20:54:23 +02:00;RUN
8339772;2022-04-02 21:04:22 +02:00;2022-04-02 21:10:47 +02:00;RUN
8339774;2022-04-02 21:14:12 +02:00;2022-04-02 21:25:03 +02:00;RUN
8339776;2022-04-02 21:26:34 +02:00;2022-04-02 21:26:54 +02:00;RUN
8339777;2022-04-02 21:26:54 +02:00;2022-04-02 21:27:04 +02:00;MICROSTOP
8339778;2022-04-02 21:27:04 +02:00;2022-04-02 21:27:34 +02:00;RUN
8339779;2022-04-02 21:27:34 +02:00;2022-04-02 21:27:44 +02:00;MICROSTOP
8339780;2022-04-02 21:27:44 +02:00;2022-04-02 21:28:04 +02:00;RUN
8339781;2022-04-02 21:28:04 +02:00;2022-04-02 21:28:14 +02:00;MICROSTOP
8339782;2022-04-02 21:28:14 +02:00;2022-04-02 21:28:44 +02:00;RUN
8339783;2022-04-02 21:28:44 +02:00;2022-04-02 21:28:54 +02:00;MICROSTOP
8339784;2022-04-02 21:28:54 +02:00;2022-04-02 21:29:15 +02:00;RUN
8339785;2022-04-02 21:29:15 +02:00;2022-04-02 21:30:05 +02:00;MICROSTOP
8339786;2022-04-02 21:30:05 +02:00;2022-04-02 21:30:25 +02:00;RUN
8339787;2022-04-02 21:30:25 +02:00;2022-04-02 21:30:35 +02:00;MICROSTOP
8339788;2022-04-02 21:30:35 +02:00;2022-04-02 21:31:05 +02:00;RUN
8339789;2022-04-02 21:31:05 +02:00;2022-04-02 21:31:15 +02:00;MICROSTOP
8339790;2022-04-02 21:31:15 +02:00;2022-04-02 21:31:35 +02:00;RUN
8339791;2022-04-02 21:31:35 +02:00;2022-04-02 21:31:45 +02:00;MICROSTOP
8339792;2022-04-02 21:31:45 +02:00;2022-04-02 21:32:15 +02:00;RUN
8339793;2022-04-02 21:32:15 +02:00;2022-04-02 21:32:25 +02:00;MICROSTOP
8339794;2022-04-02 21:32:25 +02:00;2022-04-02 21:32:45 +02:00;RUN
8339795;2022-04-02 21:32:45 +02:00;2022-04-02 21:33:06 +02:00;MICROSTOP
8339796;2022-04-02 21:33:06 +02:00;2022-04-02 21:33:26 +02:00;RUN
8339797;2022-04-02 21:33:26 +02:00;2022-04-02 21:33:36 +02:00;MICROSTOP
8339798;2022-04-02 21:33:36 +02:00;2022-04-02 21:33:56 +02:00;RUN
8339799;2022-04-02 21:33:56 +02:00;2022-04-02 21:34:06 +02:00;MICROSTOP
8339800;2022-04-02 21:34:06 +02:00;2022-04-02 21:34:36 +02:00;RUN
8339801;2022-04-02 21:34:36 +02:00;2022-04-02 21:34:46 +02:00;MICROSTOP
8339802;2022-04-02 21:34:46 +02:00;2022-04-02 21:35:06 +02:00;RUN
8339803;2022-04-02 21:35:06 +02:00;2022-04-02 21:35:16 +02:00;MICROSTOP
8339804;2022-04-02 21:35:16 +02:00;2022-04-02 21:35:46 +02:00;RUN
8339805;2022-04-02 21:35:46 +02:00;2022-04-02 21:36:26 +02:00;MICROSTOP
8339806;2022-04-02 21:36:26 +02:00;2022-04-02 21:36:56 +02:00;RUN
8339807;2022-04-02 21:36:56 +02:00;2022-04-02 21:37:06 +02:00;MICROSTOP
8339808;2022-04-02 21:37:06 +02:00;2022-04-02 21:37:27 +02:00;RUN
8339809;2022-04-02 21:37:27 +02:00;2022-04-02 21:37:37 +02:00;MICROSTOP
8339810;2022-04-02 21:37:37 +02:00;2022-04-02 21:38:07 +02:00;RUN
8339811;2022-04-02 21:38:07 +02:00;2022-04-02 21:38:17 +02:00;MICROSTOP
8339812;2022-04-02 21:38:17 +02:00;2022-04-02 21:38:37 +02:00;RUN
8339813;2022-04-02 21:38:37 +02:00;2022-04-02 21:38:47 +02:00;MICROSTOP
8339814;2022-04-02 21:38:47 +02:00;2022-04-02 21:39:07 +02:00;RUN
8339815;2022-04-02 21:39:07 +02:00;2022-04-02 21:39:57 +02:00;MICROSTOP
8339816;2022-04-02 21:39:57 +02:00;2022-04-02 21:40:17 +02:00;RUN
8339817;2022-04-02 21:40:17 +02:00;2022-04-02 21:40:28 +02:00;MICROSTOP
8339818;2022-04-02 21:40:28 +02:00;2022-04-02 21:40:58 +02:00;RUN
8339819;2022-04-02 21:40:58 +02:00;2022-04-02 21:41:08 +02:00;MICROSTOP
8339820;2022-04-02 21:41:08 +02:00;2022-04-02 21:41:28 +02:00;RUN
8339821;2022-04-02 21:41:28 +02:00;2022-04-02 21:41:38 +02:00;MICROSTOP
8339822;2022-04-02 21:41:38 +02:00;2022-04-02 21:42:08 +02:00;RUN
8339823;2022-04-02 21:42:08 +02:00;2022-04-02 21:42:18 +02:00;MICROSTOP
8339824;2022-04-02 21:42:18 +02:00;2022-04-02 21:42:38 +02:00;RUN
8339825;2022-04-02 21:42:38 +02:00;2022-04-02 21:42:58 +02:00;MICROSTOP
8339826;2022-04-02 21:42:58 +02:00;2022-04-02 21:43:18 +02:00;RUN
8339827;2022-04-02 21:43:18 +02:00;2022-04-02 21:43:28 +02:00;MICROSTOP
8339828;2022-04-02 21:43:28 +02:00;2022-04-02 21:43:48 +02:00;RUN
8339829;2022-04-02 21:43:48 +02:00;2022-04-02 21:43:58 +02:00;MICROSTOP
8339830;2022-04-02 21:43:58 +02:00;2022-04-02 21:44:29 +02:00;RUN
8339831;2022-04-02 21:44:29 +02:00;2022-04-02 21:44:39 +02:00;MICROSTOP
8339832;2022-04-02 21:44:39 +02:00;2022-04-02 21:44:59 +02:00;RUN
8339833;2022-04-02 21:44:59 +02:00;2022-04-02 21:45:09 +02:00;MICROSTOP
8339834;2022-04-02 21:45:09 +02:00;2022-04-02 21:45:39 +02:00;RUN
8339836;2022-04-02 21:48:50 +02:00;2022-04-02 21:54:21 +02:00;RUN
8339837;2022-04-02 21:54:21 +02:00;2022-04-02 21:54:31 +02:00;MICROSTOP
8339838;2022-04-02 21:54:31 +02:00;2022-04-02 21:55:02 +02:00;RUN
8339839;2022-04-02 21:55:02 +02:00;2022-04-02 21:55:12 +02:00;MICROSTOP
8339840;2022-04-02 21:55:12 +02:00;2022-04-02 21:55:32 +02:00;RUN
8339841;2022-04-02 21:55:32 +02:00;2022-04-02 21:55:42 +02:00;MICROSTOP
8339842;2022-04-02 21:55:42 +02:00;2022-04-02 21:56:02 +02:00;RUN
8339843;2022-04-02 21:56:02 +02:00;2022-04-02 21:56:22 +02:00;MICROSTOP
8339844;2022-04-02 21:56:22 +02:00;2022-04-02 21:56:43 +02:00;RUN
8339845;2022-04-02 21:56:43 +02:00;2022-04-02 21:56:53 +02:00;MICROSTOP
8339846;2022-04-02 21:56:53 +02:00;2022-04-02 21:57:23 +02:00;RUN
8339847;2022-04-02 21:57:23 +02:00;2022-04-02 21:57:33 +02:00;MICROSTOP
8339848;2022-04-02 21:57:33 +02:00;2022-04-02 21:57:53 +02:00;RUN
8339849;2022-04-02 21:57:53 +02:00;2022-04-02 21:58:03 +02:00;MICROSTOP
8339850;2022-04-02 21:58:03 +02:00;2022-04-02 21:58:33 +02:00;RUN
8339851;2022-04-02 21:58:33 +02:00;2022-04-02 21:58:43 +02:00;MICROSTOP
8339852;2022-04-02 21:58:43 +02:00;2022-04-02 21:59:03 +02:00;RUN
8339853;2022-04-02 21:59:03 +02:00;2022-04-02 21:59:53 +02:00;MICROSTOP
8339854;2022-04-02 21:59:53 +02:00;2022-04-02 22:00:13 +02:00;RUN
8339855;2022-04-02 22:00:13 +02:00;2022-04-02 22:00:23 +02:00;MICROSTOP
8339856;2022-04-02 22:00:23 +02:00;2022-04-02 22:00:53 +02:00;RUN
8339857;2022-04-02 22:00:53 +02:00;2022-04-02 22:01:03 +02:00;MICROSTOP
8339858;2022-04-02 22:01:03 +02:00;2022-04-02 22:01:24 +02:00;RUN
8339859;2022-04-02 22:01:24 +02:00;2022-04-02 22:01:34 +02:00;MICROSTOP
8339860;2022-04-02 22:01:34 +02:00;2022-04-02 22:01:54 +02:00;RUN
8339861;2022-04-02 22:01:54 +02:00;2022-04-02 22:02:04 +02:00;MICROSTOP
8339862;2022-04-02 22:02:04 +02:00;2022-04-02 22:02:34 +02:00;RUN
8339863;2022-04-02 22:02:34 +02:00;2022-04-02 22:03:15 +02:00;MICROSTOP
8339864;2022-04-02 22:03:15 +02:00;2022-04-02 22:03:45 +02:00;RUN
8339865;2022-04-02 22:03:45 +02:00;2022-04-02 22:03:55 +02:00;MICROSTOP
8339866;2022-04-02 22:03:55 +02:00;2022-04-02 22:04:15 +02:00;RUN
8339867;2022-04-02 22:04:15 +02:00;2022-04-02 22:04:25 +02:00;MICROSTOP
8339868;2022-04-02 22:04:25 +02:00;2022-04-02 22:04:55 +02:00;RUN
8339869;2022-04-02 22:04:55 +02:00;2022-04-02 22:05:05 +02:00;MICROSTOP
8339870;2022-04-02 22:05:05 +02:00;2022-04-02 22:05:25 +02:00;RUN
8339871;2022-04-02 22:05:25 +02:00;2022-04-02 22:05:35 +02:00;MICROSTOP
8339872;2022-04-02 22:05:35 +02:00;2022-04-02 22:05:55 +02:00;RUN
8339874;2022-04-02 22:07:37 +02:00;2022-04-02 22:11:17 +02:00;RUN
8339875;2022-04-02 22:11:17 +02:00;2022-04-02 22:11:27 +02:00;MICROSTOP
8339876;2022-04-02 22:11:27 +02:00;2022-04-02 22:11:57 +02:00;RUN
8339877;2022-04-02 22:11:57 +02:00;2022-04-02 22:12:07 +02:00;MICROSTOP
8339878;2022-04-02 22:12:07 +02:00;2022-04-02 22:12:27 +02:00;RUN
8339879;2022-04-02 22:12:27 +02:00;2022-04-02 22:13:17 +02:00;MICROSTOP
8339880;2022-04-02 22:13:17 +02:00;2022-04-02 22:13:37 +02:00;RUN
8339881;2022-04-02 22:13:37 +02:00;2022-04-02 22:13:47 +02:00;MICROSTOP
8339882;2022-04-02 22:13:47 +02:00;2022-04-02 22:14:18 +02:00;RUN
8339883;2022-04-02 22:14:18 +02:00;2022-04-02 22:14:28 +02:00;MICROSTOP
8339884;2022-04-02 22:14:28 +02:00;2022-04-02 22:14:48 +02:00;RUN
8339885;2022-04-02 22:14:48 +02:00;2022-04-02 22:14:58 +02:00;MICROSTOP
8339886;2022-04-02 22:14:58 +02:00;2022-04-02 22:15:28 +02:00;RUN
8339887;2022-04-02 22:15:28 +02:00;2022-04-02 22:15:39 +02:00;MICROSTOP
8339888;2022-04-02 22:15:39 +02:00;2022-04-02 22:15:59 +02:00;RUN
8339889;2022-04-02 22:15:59 +02:00;2022-04-02 22:16:19 +02:00;MICROSTOP
8339890;2022-04-02 22:16:19 +02:00;2022-04-02 22:16:39 +02:00;RUN
8339891;2022-04-02 22:16:39 +02:00;2022-04-02 22:16:49 +02:00;MICROSTOP
8339892;2022-04-02 22:16:49 +02:00;2022-04-02 22:17:09 +02:00;RUN
